Start,Type,Latency,Code
1122098459,Get,74144334,200
1124028625,Get,72898375,200
1158936334,Get,69602959,200
1160690334,Get,69649875,200
1160731667,Get,70844292,200
1160798375,Get,70828750,200
1160907709,Get,76506542,200
1160832125,Get,76620500,200
1160943625,Get,76543084,200
1160979875,Get,76565708,200
1160870209,Get,76721084,200
1162013834,Get,75656375,200
1161136875,Get,76504125,200
1162051250,Get,75651792,200
1164051042,Get,73717958,200
1164090459,Get,73710667,200
1164128375,Get,73720209,200
1164172792,Get,73734333,200
1164246042,Get,73697709,200
1164314667,Get,73698208,200
1164209417,Get,73847625,200
1164282542,Get,73807583,200
1165304750,Get,72828666,200
1165350584,Get,72851292,200
1165390875,Get,72887000,200
1165429084,Get,74506458,200
1165506542,Get,74462375,200
1165800875,Get,74206250,200
1165463959,Get,74596542,200
1165635000,Get,74484000,200
1165759584,Get,74406417,200
1165720000,Get,74467208,200
1165586875,Get,74676083,200
1165674334,Get,74661292,200
1165881417,Get,74488167,200
1165841750,Get,74562958,200
1165922709,Get,74542334,200
1166043125,Get,74503625,200
1166074417,Get,74505166,200
1166002917,Get,74595208,200
1165957917,Get,74666750,200
1176143209,Get,72439459,200
1176244625,Get,73142708,200
1176287625,Get,73141375,200
1176716917,Get,73268667,200
1177277750,Get,72747750,200
1177320875,Get,72751667,200
1178033792,Get,72207333,200
1179936000,Get,72610583,200
1179985875,Get,73009542,200
1183190750,Get,70634167,200
1186249209,Get,70718417,200
1182352750,Get,76421042,200
1186768542,Get,72045125,200
1182400750,Get,76464167,200
1186815292,Get,72072041,200
1187779917,Get,71168833,200
1188769375,Get,70213708,200
1183089834,Get,75828459,200
1192962959,Get,73720375,200
1193834334,Get,74680125,200
1194920709,Get,74322750,200
1195630292,Get,73652500,200
1196243500,Get,74160708,200
1196293500,Get,76299875,200
1196970667,Get,75644542,200
1228619542,Get,69412291,200
1230398000,Get,68391833,200
1231618417,Get,72860167,200
1231675292,Get,73031583,200
1237469000,Get,71147958,200
1237579292,Get,75316292,200
1237624625,Get,75312292,200
1237521125,Get,75387416,200
1237712125,Get,75382791,200
1237790292,Get,75220459,200
1237670125,Get,75318125,200
1238164959,Get,75114542,200
1237753000,Get,75646042,200
1237941625,Get,75310583,200
1238314042,Get,74888833,200
1237908167,Get,75291041,200
1238126500,Get,75050333,200
1238089292,Get,75045250,200
1238234375,Get,75332167,200
1237976334,Get,75578041,200
1238046375,Get,75432208,200
1237874167,Get,75557541,200
1237831500,Get,75499291,200
1239987292,Get,100734375,200
1253863292,Get,87200708,200
1257003750,Get,84112083,200
1240043625,Get,101130916,200
1258866542,Get,83087334,200
1240203417,Get,101802791,200
1240083125,Get,101983458,200
1258949459,Get,84246208,200
1240297792,Get,102985833,200
1240116125,Get,103127250,200
1240366292,Get,102996250,200
1258987250,Get,84478583,200
1240436209,Get,103162625,200
1240152000,Get,103291000,200
1240239750,Get,103282250,200
1240401584,Get,103447334,200
1259023667,Get,84919250,200
1240497334,Get,104391042,200
1240617500,Get,104345250,200
1240720500,Get,104211417,200
1248630500,Get,96460333,200
1240577375,Get,104454083,200
1249474792,Get,95693041,200
1249422917,Get,95708000,200
1240755167,Get,104578708,200
1250072209,Get,95162250,200
1250121917,Get,95313541,200
1250021292,Get,95491917,200
1252583334,Get,92978583,200
1250274250,Get,95314208,200
1253032250,Get,92655917,200
1258909625,Get,86740375,200
1258811792,Get,86943958,200
1266739042,Get,79142166,200
1259059375,Get,86768792,200
1268552417,Get,78638666,200
1269337125,Get,77927083,200
1269281542,Get,77954541,200
1272636500,Get,74772083,200
1270441584,Get,76897334,200
1272687000,Get,74758958,200
1298833125,Get,69427292,200
1298075542,Get,70798083,200
1304527042,Get,72016375,200
1304752292,Get,71843084,200
1308662417,Get,71122625,200
1312950959,Get,71945667,200
1313093750,Get,71879167,200
1313027375,Get,72039208,200
1313305250,Get,72391125,200
1313150834,Get,73226834,200
1313449667,Get,72962375,200
1313744584,Get,72749959,200
1313676250,Get,72910333,200
1313807625,Get,72864583,200
1313529667,Get,73195458,200
1313601834,Get,75690917,200
1313863709,Get,75485625,200
1314011125,Get,75408292,200
1313943209,Get,75446542,200
1313229250,Get,76345833,200
1314079292,Get,75460250,200
1314149542,Get,75354750,200
